Q,J_1s_one_electron,J_2s_one_electron,J_3s_one_electron,J_2p_one_electron,J_3p_one_electron,J_4s_one_electron,J_1s(2),J_2s(2),J_2p(6),J_3s(2),J_3p(6),J_4s(1),J_total_potassium
3.85,0.04058984232949734,0.030360018172116296,0.011523805482531173,0.06278889431008126,0.004593456868213579,0.00031673153302802217,0.08117968465899468,0.06072003634423259,0.37673336586048756,0.023047610965062346,0.027560741209281474,0.00031673153302802217,0.5695581705710866
3.9000000000000004,0.040452435261754044,0.02911435099371385,0.011074121717681833,0.06187168312312186,0.004592831285451224,0.00030592113564178986,0.08090487052350809,0.0582287019874277,0.37123009873873114,0.022148243435363667,0.027556987712707343,0.00030592113564178986,0.5603748235333796
3.95,0.04031391623369242,0.0279125239380634,0.010632856538345491,0.06095520392601614,0.00459272971797449,0.0002952361488979898,0.08062783246738484,0.0558250478761268,0.36573122355609683,0.021265713076690982,0.027556378307846942,0.0002952361488979898,0.5513014314330444
4.0,0.040174306371306395,0.02675372511189145,0.01020073960302393,0.0600400504749159,0.004592477504375477,0.00028469633925917845,0.08034861274261279,0.0535074502237829,0.36024030284949543,0.02040147920604786,0.027554865026252866,0.00028469633925917845,0.542337406387451
4.05,0.04003362682689155,0.025637114197035328,0.009778396764059978,0.059126797231780444,0.004591510230993797,0.0002743194871002674,0.0800672536537831,0.051274228394070656,0.3547607833906827,0.019556793528119957,0.027549061385962782,0.0002743194871002674,0.5334824398397194
4.1000000000000005,0.03989189877300016,0.024561825962598056,0.009366356724033813,0.05821599891502863,0.004589361019649123,0.0002641214745815209,0.07978379754600032,0.04912365192519611,0.34929599349017176,0.018732713448067626,0.027536166117894736,0.0002641214745815209,0.5247364440019121
4.15,0.039749143396485755,0.02352697362414185,0.0089650577231671,0.05730819013563843,0.004585649053396422,0.00025411637572330916,0.07949828679297151,0.0470539472482837,0.3438491408138306,0.0179301154463342,0.02751389432037853,0.00025411637572330916,0.5160995009975218
4.2,0.039605381892637556,0.022531652048851866,0.0085748541733241,0.056403885114459096,0.004580069234961595,0.000244316547730638,0.07921076378527511,0.04506330409770373,0.3384233106867546,0.0171497083466482,0.027480415409769574,0.000244316547730638,0.5075718188738818
4.25,0.03946063545940487,0.02157494080633723,0.008196023170587997,0.055503577476423524,0.004572382879882139,0.00023473272277168273,0.07892127091880974,0.04314988161267446,0.3330214648585411,0.016392046341175994,0.027434297279292835,0.00023473272277168273,0.49915369373326585
4.3,0.03931492529171153,0.020655907065409047,0.00782877083248432,0.054607740117303606,0.004562409353473629,0.00022537409954269058,0.07862985058342306,0.041311814130818095,0.32764644070382165,0.01565754166496864,0.027374456120841772,0.00022537409954269058,0.49084547730341593
