event_number,record_index,volume,pdg,pro,E0_keV,Eprime_k_keV,energy_transfer_E0_minus_Eprime_keV
53096,2,2,22,2013,662.0,304.8646792428529,357.1353207571471
53097,3,3,22,2013,662.0,189.16083040859795,472.8391695914021
53102,3,3,22,2013,662.0,275.7154527342069,386.2845472657931
53103,3,3,22,2013,662.0,478.9482610875766,183.0517389124234
53104,3,3,22,2013,662.0,616.8483894735214,45.151610526478635
53112,3,3,22,2013,662.0,598.0319118680715,63.96808813192854
53117,3,3,22,2013,662.0,283.2933485090253,378.7066514909747
53130,3,3,22,2013,662.0,490.19912475024086,171.80087524975914
53131,3,3,22,2013,662.0,266.9505414350591,395.0494585649409
53136,3,3,22,2013,662.0,196.42654505673096,465.57345494326904
53139,3,3,22,2013,662.0,473.6565013914706,188.3434986085294
53139,4,3,22,2013,662.0,282.31687041215,379.68312958785
53153,4,2,22,2013,662.0,568.9287460059434,93.07125399405663
53171,3,3,22,2013,662.0,410.0955632899919,251.9044367100081
53174,3,3,22,2013,662.0,323.3133692085442,338.6866307914558
53174,4,3,22,2013,662.0,152.02873548254905,509.97126451745095
53175,3,3,22,2013,662.0,606.0061505183329,55.9938494816671
53193,3,3,22,2013,662.0,330.2452106524835,331.7547893475165
53198,3,3,22,2013,662.0,231.15921610680377,430.8407838931962
53199,3,3,22,2013,662.0,216.78446424636908,445.2155357536309
53205,3,3,22,2013,662.0,443.03281343087303,218.96718656912697
53227,3,3,22,2013,662.0,270.3807863127353,391.6192136872647
53228,3,3,22,2013,662.0,502.09091989771,159.90908010228998
53229,3,3,22,2013,662.0,648.9307538799112,13.069246120088792
53234,3,3,22,2013,662.0,621.3758115152426,40.62418848475738
53257,2,2,22,2013,662.0,653.781502597112,8.218497402888033
53257,3,2,22,2013,662.0,250.83909430568374,411.1609056943163
53276,4,2,22,2013,662.0,288.965200874057,373.034799125943
53286,3,3,22,2013,662.0,656.8600413392314,5.1399586607685706
53289,3,3,22,2013,662.0,458.5343741261259,203.4656258738741
53290,4,2,22,2013,662.0,424.73259509702234,237.26740490297766
53300,3,3,22,2013,662.0,648.5600921802192,13.439907819780842
53308,3,3,22,2013,662.0,197.4044456009785,464.59555439902147
53308,4,3,22,2013,662.0,126.71882183169727,535.2811781683027
53321,3,3,22,2013,662.0,359.9377865739138,302.0622134260862
53336,3,3,22,2013,662.0,217.11993468091072,444.8800653190893
53342,3,3,22,2013,662.0,607.9954889841458,54.00451101585418
53342,4,3,22,2013,662.0,358.38573809528316,303.61426190471684
53350,4,2,22,2013,662.0,560.2201113952837,101.77988860471635
53366,3,3,22,2013,662.0,583.9325042070502,78.06749579294979
53378,3,3,22,2013,662.0,435.00835381839306,226.99164618160694
53379,3,3,22,2013,662.0,448.75287472149097,213.24712527850903
53392,3,3,22,2013,662.0,431.0231688327548,230.97683116724522
53394,3,3,22,2013,662.0,186.37294967488796,475.627050325112
53402,3,3,22,2013,662.0,388.8742902361563,273.1257097638437
53407,2,2,22,2013,662.0,421.20758365880613,240.79241634119387
53408,3,3,22,2013,662.0,340.16085593121016,321.83914406878984
53435,3,3,22,2013,662.0,417.2181759335863,244.78182406641372
53447,3,3,22,2013,662.0,227.78016583687034,434.2198341631297
53449,3,3,22,2013,662.0,319.7750791280381,342.2249208719619
53480,3,3,22,2013,662.0,654.3356269102837,7.664373089716264
53498,3,3,22,2013,662.0,188.2679326881324,473.7320673118676
53510,3,3,22,2013,662.0,605.6227216545475,56.37727834545251
53512,3,3,22,2013,662.0,519.7899635541597,142.21003644584027
53523,3,3,22,2013,662.0,557.0125005636457,104.98749943635426
53524,3,3,22,2013,662.0,246.71552149890124,415.28447850109876
53531,3,3,22,2013,662.0,314.1730128012253,347.8269871987747
53531,4,3,22,2013,662.0,201.54554381804635,460.4544561819537
53550,3,3,22,2013,662.0,646.9667619924677,15.033238007532304
53552,3,3,22,2013,662.0,220.35213805603803,441.64786194396197
53577,3,3,22,2013,662.0,259.25352948439655,402.74647051560345
53578,3,3,22,2013,662.0,425.4559373788039,236.54406262119608
53588,4,2,22,2013,662.0,443.5831145159712,218.4168854840288
53611,3,3,22,2013,662.0,572.416058843937,89.58394115606302
53611,4,3,22,2013,662.0,186.49278040555112,475.5072195944489
53635,2,2,22,2013,662.0,407.6563651916334,254.34363480836657
53643,3,3,22,2013,662.0,412.54004628699164,249.45995371300836
53653,3,3,22,2013,662.0,590.4544226363934,71.54557736360664
53672,3,3,22,2013,662.0,461.2138904082899,200.7861095917101
53674,3,3,22,2013,662.0,298.7315321500101,363.2684678499899
53688,2,2,22,2013,662.0,288.5064845454754,373.4935154545246
53703,3,3,22,2013,662.0,398.0815303137295,263.9184696862705
53703,4,3,22,2013,662.0,180.24816888611699,481.751831113883
53708,3,3,22,2013,662.0,245.5428144769066,416.45718552309336
53713,3,3,22,2013,662.0,216.22170527109554,445.7782947289045
53713,4,3,22,2013,662.0,142.8097488450299,519.1902511549702
53714,3,3,22,2013,662.0,508.01376336578005,153.98623663421995
53720,3,3,22,2013,662.0,273.3239617813688,388.6760382186312
53722,3,3,22,2013,662.0,244.63526049508044,417.36473950491956
53728,3,3,22,2013,662.0,328.72842873535063,333.27157126464937
53734,3,3,22,2013,662.0,270.19099130334604,391.80900869665396
53749,3,3,22,2013,662.0,556.8369915769904,105.16300842300961
53754,3,3,22,2013,662.0,313.50817723742443,348.49182276257557
53755,3,3,22,2013,662.0,619.3488950171428,42.65110498285719
53768,3,3,22,2013,662.0,331.04608943070866,330.95391056929134
53770,4,2,22,2013,662.0,187.34409182051758,474.6559081794824
53770,6,3,22,2013,662.0,138.97090777304368,523.0290922269563
53778,4,2,22,2013,662.0,644.7829750284684,17.2170249715316
53780,2,2,22,2013,662.0,518.3080986434423,143.69190135655765
53784,3,3,22,2013,662.0,292.5861964511473,369.4138035488527
53785,3,3,22,2013,662.0,270.440228414612,391.559771585388
53795,4,2,22,2013,662.0,491.7122846500027,170.2877153499973
53803,3,3,22,2013,662.0,520.7805880664392,141.21941193356076
53806,3,3,22,2013,662.0,302.8866806996829,359.1133193003171
53806,5,2,22,2013,662.0,252.41679220274116,409.58320779725886
53807,4,2,22,2013,662.0,520.5560086254314,141.44399137456855
53814,2,2,22,2013,662.0,623.8845233031916,38.1154766968084
53814,4,3,22,2013,662.0,536.041200075653,125.95879992434698
53830,3,3,22,2013,662.0,508.608694689723,153.391305310277
53830,5,2,22,2013,662.0,438.97894857610663,223.02105142389337
53834,4,2,22,2013,662.0,423.7563845163046,238.2436154836954
53839,3,3,22,2013,662.0,325.31030554083236,336.68969445916764
53860,3,3,22,2013,662.0,377.39397227502945,284.60602772497055
53864,3,3,22,2013,662.0,263.8674721536344,398.1325278463656
53919,2,2,22,2013,662.0,357.4421172332268,304.5578827667732
53924,2,2,22,2013,662.0,221.62877833275894,440.37122166724106
53982,3,3,22,2013,662.0,241.1165426735468,420.8834573264532
53990,3,3,22,2013,662.0,661.3248182740931,0.6751817259068957
53990,4,3,22,2013,662.0,252.051794923416,409.94820507658403
54008,3,3,22,2013,662.0,612.0956431957856,49.904356804214444
54023,3,3,22,2013,662.0,507.4040388250657,154.5959611749343
54025,3,3,22,2013,662.0,197.67329427022844,464.32670572977156
54043,3,3,22,2013,662.0,186.0254772623404,475.97452273765964
54048,3,3,22,2013,662.0,514.3178237823696,147.6821762176304
54072,3,3,22,2013,662.0,219.23443280349426,442.76556719650574
54082,3,3,22,2013,662.0,364.12707223006566,297.87292776993434
54099,3,3,22,2013,662.0,620.7979194465574,41.202080553442556
54104,3,3,22,2013,662.0,215.14047595890926,446.8595240410907
54113,3,3,22,2013,662.0,591.3167593435987,70.68324065640127
54125,3,3,22,2013,662.0,513.5462475029863,148.45375249701374
54130,3,3,22,2013,662.0,269.3169535163832,392.6830464836168
54142,3,3,22,2013,662.0,364.7838075210157,297.2161924789843
54151,4,2,22,2013,662.0,197.4466428090624,464.5533571909376
54158,3,3,22,2013,662.0,350.8689510964037,311.1310489035963
54159,2,2,22,2013,662.0,550.7655001536211,111.23449984637887
54165,3,3,22,2013,662.0,364.1838241145281,297.8161758854719
54173,4,2,22,2013,662.0,545.590336864092,116.40966313590798
54182,3,3,22,2013,662.0,422.93175083474716,239.06824916525284
54192,3,3,22,2013,662.0,657.2209213834151,4.779078616584911
54203,3,3,22,2013,662.0,213.1275550559958,448.8724449440042
54204,3,3,22,2013,662.0,190.9579472832613,471.0420527167387
54204,4,3,22,2013,662.0,185.71956285277162,476.2804371472284
54212,2,2,22,2013,662.0,218.78227298977677,443.21772701022326
54219,3,3,22,2013,662.0,300.9324787296252,361.0675212703748
54234,3,3,22,2013,662.0,515.9771129588803,146.0228870411197
54253,3,3,22,2013,662.0,493.83816992623366,168.16183007376634
54256,2,2,22,2013,662.0,403.7628403901869,258.2371596098131
54258,3,3,22,2013,662.0,535.3708684322092,126.62913156779075
54261,3,3,22,2013,662.0,445.5719868785976,216.4280131214024
54269,3,3,22,2013,662.0,484.5797784488775,177.4202215511225
54272,3,3,22,2013,662.0,322.05208859722956,339.94791140277044
54277,3,3,22,2013,662.0,631.0875717736487,30.912428226351267
54278,3,3,22,2013,662.0,439.5927399327694,222.4072600672306
54286,4,2,22,2013,662.0,332.806939699156,329.193060300844
54287,3,3,22,2013,662.0,280.81024751884433,381.18975248115567
54293,3,3,22,2013,662.0,534.8274321256571,127.17256787434292
54301,3,3,22,2013,662.0,466.2179504243682,195.7820495756318
54313,3,3,22,2013,662.0,624.2319247944267,37.76807520557327
54313,4,3,22,2013,662.0,335.5439254016146,326.4560745983854
54340,3,3,22,2013,662.0,299.15383127488485,362.84616872511515
54347,3,3,22,2013,662.0,608.1885291643221,53.81147083567794
54352,3,3,22,2013,662.0,486.96520765882485,175.03479234117515
54354,3,3,22,2013,662.0,575.076370653254,86.923629346746
54362,3,3,22,2013,662.0,230.98486578432517,431.01513421567483
54367,3,3,22,2013,662.0,531.9560883687423,130.04391163125774
54372,3,3,22,2013,662.0,207.09733337612553,454.90266662387444
54396,4,2,22,2013,662.0,547.0089363758673,114.99106362413272
54400,3,3,22,2013,662.0,224.76169323080873,437.23830676919124
54401,3,3,22,2013,662.0,506.51878752647013,155.48121247352987
54409,2,2,22,2013,662.0,192.1693283709021,469.8306716290979
54421,3,3,22,2013,662.0,556.3416676916079,105.65833230839212
54434,3,3,22,2013,662.0,354.7377917529347,307.2622082470653
54450,3,3,22,2013,662.0,618.734491706138,43.26550829386201
54451,3,3,22,2013,662.0,517.4859283169146,144.51407168308538
54462,3,3,22,2013,662.0,601.8412693642211,60.15873063577885
54464,3,3,22,2013,662.0,455.9026860166865,206.09731398331348
54482,4,2,22,2013,662.0,634.7788880935861,27.221111906413853
54493,3,3,22,2013,662.0,292.18002456492013,369.81997543507987
54493,4,3,22,2013,662.0,147.3410444714161,514.6589555285839
54508,3,3,22,2013,662.0,340.8003353393696,321.1996646606304
54510,3,3,22,2013,662.0,599.3259983391557,62.67400166084428
54535,3,3,22,2013,662.0,267.6763899286389,394.3236100713611
54567,3,3,22,2013,662.0,204.74156413622697,457.258435863773
54610,3,3,22,2013,662.0,207.0194674045918,454.9805325954082
54617,3,3,22,2013,662.0,460.95668283450584,201.04331716549416
54619,4,2,22,2013,662.0,261.33662568982925,400.66337431017075
54620,4,2,22,2013,662.0,266.8837206638814,395.1162793361186
54623,3,3,22,2013,662.0,440.30752742290485,221.69247257709515
54651,3,3,22,2013,662.0,418.3926036212562,243.60739637874377
54662,3,3,22,2013,662.0,328.2622932591222,333.7377067408778
54664,3,3,22,2013,662.0,248.35452525788693,413.64547474211304
54664,4,3,22,2013,662.0,205.92453442814377,456.0754655718562
54664,6,2,22,2013,662.0,187.84075753663882,474.1592424633612
54674,3,3,22,2013,662.0,205.0103839869757,456.98961601302426
54695,3,3,22,2013,662.0,491.3117617591599,170.68823824084012
54695,4,3,22,2013,662.0,301.7559561153516,360.2440438846484
54701,3,3,22,2013,662.0,502.7542979893389,159.2457020106611
54708,3,3,22,2013,662.0,338.9082029852536,323.0917970147464
54709,3,3,22,2013,662.0,636.9276274877747,25.072372512225343
54712,4,2,22,2013,662.0,441.46879694616825,220.53120305383175
54734,3,3,22,2013,662.0,398.3741527552126,263.6258472447874
54735,3,3,22,2013,662.0,289.47547359093414,372.52452640906586
54751,3,3,22,2013,662.0,219.7475211658527,442.25247883414727
54761,3,3,22,2013,662.0,373.37956255536267,288.62043744463733
54770,2,2,22,2013,662.0,260.25309870691456,401.74690129308544
54773,3,3,22,2013,662.0,525.4981695408659,136.5018304591341
54782,4,2,22,2013,662.0,429.427947644311,232.57205235568898
54786,2,2,22,2013,662.0,475.84228792297966,186.15771207702034
54791,3,3,22,2013,662.0,224.9360324044824,437.0639675955176
54802,3,3,22,2013,662.0,189.16884455123892,472.8311554487611
54822,3,3,22,2013,662.0,199.89302880948335,462.1069711905167
54823,4,2,22,2013,662.0,430.25539779984723,231.74460220015277
54826,3,3,22,2013,662.0,634.4782854552432,27.521714544756833
54847,4,2,22,2013,662.0,532.7658577022011,129.23414229779894
54863,3,3,22,2013,662.0,197.78629823250563,464.2137017674944
54864,3,3,22,2013,662.0,392.4907303558786,269.5092696441214
54871,3,3,22,2013,662.0,273.4263951152505,388.5736048847495
54907,3,3,22,2013,662.0,561.0750422792908,100.92495772070924
54924,3,3,22,2013,662.0,502.7010858681582,159.2989141318418
54928,3,3,22,2013,662.0,283.6060085794426,378.3939914205574
54929,3,3,22,2013,662.0,250.15650571030096,411.84349428969904
54939,3,3,22,2013,662.0,612.1715539655597,49.828446034440276
54941,3,3,22,2013,662.0,209.02870741933106,452.97129258066894
54950,3,3,22,2013,662.0,210.35789918512097,451.64210081487903
54951,3,3,22,2013,662.0,582.3280573787364,79.67194262126361
54955,3,3,22,2013,662.0,275.75266872771476,386.24733127228524
54959,3,3,22,2013,662.0,439.49436505362104,222.50563494637896
54965,3,3,22,2013,662.0,281.2795582992945,380.7204417007055
54989,3,3,22,2013,662.0,532.0105053415907,129.98949465840928
54989,4,3,22,2013,662.0,526.6604824111873,135.33951758881267
54990,2,2,22,2013,662.0,201.25624294048603,460.743757059514
54995,4,2,22,2013,662.0,504.27251143014394,157.72748856985606
55004,3,3,22,2013,662.0,286.6355861304345,375.3644138695655
55008,3,3,22,2013,662.0,417.6701487216589,244.3298512783411
55008,5,2,22,2013,662.0,184.21097137562197,477.78902862437803
55025,4,2,22,2013,662.0,620.1078282916382,41.89217170836184
55028,3,3,22,2013,662.0,321.89371276089463,340.10628723910537
55041,3,3,22,2013,662.0,238.10310154441402,423.896898455586
55042,3,3,22,2013,662.0,290.37865867438444,371.62134132561556
55053,3,3,22,2013,662.0,578.2218940255742,83.77810597442578
55061,3,3,22,2013,662.0,210.2514693436802,451.74853065631976
55065,3,3,22,2013,662.0,442.8248774467916,219.17512255320838
55082,3,3,22,2013,662.0,366.8971533785404,295.1028466214596
55091,3,3,22,2013,662.0,332.9589296025017,329.0410703974983
55093,4,2,22,2013,662.0,543.3706399277879,118.62936007221208
55103,3,3,22,2013,662.0,219.62441687136456,442.3755831286354
55107,3,3,22,2013,662.0,259.88648280551035,402.11351719448965
55110,3,3,22,2013,662.0,229.41326255308468,432.5867374469153
55112,4,2,22,2013,662.0,202.85508019158758,459.1449198084124
55112,5,2,22,2013,662.0,189.16733508445583,472.83266491554417
55125,3,3,22,2013,662.0,342.22717997294404,319.77282002705596
55133,3,3,22,2013,662.0,608.3399165473845,53.66008345261548
55139,3,3,22,2013,662.0,523.4916884977679,138.50831150223212
55145,4,2,22,2013,662.0,332.34925221888585,329.65074778111415
55165,3,3,22,2013,662.0,205.81282394339038,456.1871760566096
55186,3,3,22,2013,662.0,480.3910971667828,181.6089028332172
55208,3,3,22,2013,662.0,657.6458467673177,4.354153232682279
55209,3,3,22,2013,662.0,526.947789386637,135.05221061336294
55212,3,3,22,2013,662.0,508.6175601875692,153.3824398124308
55214,3,3,22,2013,662.0,653.596158430301,8.403841569699011
55235,3,3,22,2013,662.0,226.54719927533588,435.45280072466414
55236,3,3,22,2013,662.0,355.6613150468622,306.3386849531378
55250,3,3,22,2013,662.0,186.83587547846008,475.1641245215399
55251,4,2,22,2013,662.0,232.62388225664546,429.37611774335454
55261,3,3,22,2013,662.0,543.1604607107955,118.83953928920448
55261,4,3,22,2013,662.0,379.9190034451685,282.0809965548315
55264,3,3,22,2013,662.0,186.97878521613424,475.02121478386573
55265,3,3,22,2013,662.0,367.59383126457436,294.40616873542564
55267,3,3,22,2013,662.0,579.8849969659501,82.11500303404989
55292,3,3,22,2013,662.0,305.8208483517573,356.1791516482427
55301,3,3,22,2013,662.0,372.4311731446228,289.5688268553772
55309,3,3,22,2013,662.0,379.58840619423125,282.41159380576875
55326,3,3,22,2013,662.0,221.13747781639975,440.8625221836003
55330,3,3,22,2013,662.0,312.5570441106252,349.4429558893748
55332,3,3,22,2013,662.0,275.2623648140954,386.7376351859046
55336,3,3,22,2013,662.0,562.9037208116458,99.09627918835417
55336,5,2,22,2013,662.0,338.6151991740659,323.3848008259341
55346,2,2,22,2013,662.0,428.7874642791442,233.21253572085578
55351,3,3,22,2013,662.0,494.89452496940896,167.10547503059104
55358,3,3,22,2013,662.0,223.98568571967758,438.0143142803224
55394,3,3,22,2013,662.0,588.3112073696316,73.68879263036843
55399,3,3,22,2013,662.0,628.1752648928186,33.82473510718137
55411,3,3,22,2013,662.0,651.8887652337428,10.111234766257212
55423,3,3,22,2013,662.0,213.7235145734048,448.2764854265952
55424,3,3,22,2013,662.0,223.41359732747853,438.58640267252144
55438,2,2,22,2013,662.0,633.898714313815,28.10128568618495
55441,3,3,22,2013,662.0,528.6570800784601,133.34291992153987
55448,3,3,22,2013,662.0,523.1706663299498,138.82933367005023
55489,3,3,22,2013,662.0,540.0664043432377,121.93359565676235
55503,3,3,22,2013,662.0,194.66340149309133,467.3365985069087
55514,3,3,22,2013,662.0,260.49192421947157,401.50807578052843
55515,4,2,22,2013,662.0,611.1614219762612,50.83857802373882
55520,2,2,22,2013,662.0,204.0275584855415,457.9724415144585
55539,3,3,22,2013,662.0,355.16034574922145,306.83965425077855
55554,3,3,22,2013,662.0,444.26878091376085,217.73121908623915
55566,3,3,22,2013,662.0,439.91516525342024,222.08483474657976
55593,2,2,22,2013,662.0,273.4878349457443,388.5121650542557
55601,3,3,22,2013,662.0,421.92082931261655,240.07917068738345
55606,2,2,22,2013,662.0,637.7492131055336,24.250786894466387
55630,3,3,22,2013,662.0,597.1461483170674,64.8538516829326
55641,3,3,22,2013,662.0,251.57202403856797,410.427975961432
55648,3,3,22,2013,662.0,202.0464997574908,459.9535002425092
55648,5,2,22,2013,662.0,132.62663126918477,529.3733687308152
55649,2,2,22,2013,662.0,650.4789597728516,11.521040227148433
55656,3,3,22,2013,662.0,465.8205546485167,196.1794453514833
55663,3,3,22,2013,662.0,327.41575043103774,334.58424956896226
55667,3,3,22,2013,662.0,195.6897863521502,466.31021364784976
55676,3,3,22,2013,662.0,227.72857719786657,434.27142280213343
55686,3,3,22,2013,662.0,514.0584789899336,147.94152101006637
55697,3,3,22,2013,662.0,224.48364578993548,437.5163542100645
55703,2,2,22,2013,662.0,423.9174927832762,238.0825072167238
55714,2,2,22,2013,662.0,318.5811303932234,343.4188696067766
55714,3,2,22,2013,662.0,144.96707235918407,517.032927640816
55720,3,3,22,2013,662.0,191.41249075876067,470.58750924123933
