event_number,record_index,vlm,pdg,Eprime_k_keV,Et_662_minus_k_keV,theta_energy_deg,theta_direction_deg,delta_theta_deg,px,py,pz
64832,7,4,22,449.71093450379874,212.28906549620126,50.53417533929711,50.53411765388054,-5.76854165643681e-05,0.7378182051015555,-0.6356186317989153,-0.227185499384961
64870,7,4,22,588.4108921481408,73.58910785185924,25.38299377484154,25.382966251310304,-2.7523531237250154e-05,0.3675211886853766,-0.9034627732109679,-0.22064268238315798
64963,7,4,22,463.51440265796947,198.48559734203053,47.974872141715636,47.97481775971185,-5.438200378904412e-05,0.7031537236822409,-0.6694571635359821,0.23958703441997056
65018,7,4,22,272.1492384936359,389.8507615063641,96.06997203972878,109.62732013470647,13.557348094977684,0.37043657418683473,0.3359007293707008,-0.8659950603282636
65018,8,4,22,272.1492384936359,389.8507615063641,96.06997203972878,109.62732013470647,13.557348094977684,0.37043657418683473,0.3359007293707008,-0.8659950603282636
65089,7,4,22,565.5440238182215,96.45597618177851,29.73270572832213,39.33066547054671,9.597959742224582,0.5690626557426173,-0.7735011049602213,0.27904073979345073
65089,8,4,22,565.5440238182215,96.45597618177851,29.73270572832213,39.33066547054671,9.597959742224582,0.5690626557426173,-0.7735011049602213,0.27904073979345073
65105,7,4,22,609.8979544216427,52.10204557835732,20.923473506457213,20.923450939451715,-2.2567005498075332e-05,0.346412276192002,-0.9340583846005719,-0.0867955589926477
65238,6,4,22,533.5408171346065,128.45918286539347,35.49650693134121,35.4964678137648,-3.9117576406511034e-05,0.5057746721025028,-0.8141513161474463,-0.28521853985143875
65427,7,4,22,613.1189124079659,48.88108759203408,20.205515617901014,20.20549384182687,-2.177607414566296e-05,0.3073776577686091,-0.9384599093105109,-0.15751817076639557
65453,7,4,22,607.7283863139219,54.271613686078126,21.39821738233341,21.398194291328924,-2.3091004486275324e-05,0.3159739895578067,-0.9310673146969383,0.18241187852208413
65491,8,4,22,405.6272571649618,256.3727428350382,59.194451087455484,27.822847147261598,-31.371603940193886,0.4084270401831561,-0.8843949295143336,0.22590476200506104
65752,7,4,22,533.1376458607119,128.86235413928807,35.56791216282219,35.56787296127096,-3.920155123182667e-05,0.5797334675636422,-0.8134270427145909,0.047387263766023105
65908,7,4,22,587.2876052632075,74.71239473679248,25.604110240917148,25.604082469488617,-2.7771428531053743e-05,0.3457336156799479,-0.9018017369112835,-0.25927185403098085
65969,7,4,22,211.2161651109797,450.78383488902034,130.34729295683644,150.42269553045176,20.07540257361532,0.3891061452586312,0.8696905174544837,0.3037018465069342
65969,8,4,22,211.2161651109797,450.78383488902034,130.34729295683644,150.42269553045176,20.07540257361532,0.3891061452586312,0.8696905174544837,0.3037018465069342
66052,7,4,22,543.886503802489,118.11349619751104,33.65712648450337,33.65708951879431,-3.6965709064418206e-05,0.5519049941823143,-0.8323694279546676,-0.05061632941096118
66124,7,4,22,509.0972443004802,152.9027556995198,39.81053494830599,39.810490693985656,-4.425432033627885e-05,0.5996288031045236,-0.768166308453773,-0.22442330771098482
66326,7,4,22,347.30437984116185,314.69562015883815,72.50807038651104,54.030205644877206,-18.47786474163383,-0.5207098131706682,-0.5873586666160255,-0.6195733106088515
66326,8,4,22,347.30437984116185,314.69562015883815,72.50807038651104,54.030205644877206,-18.47786474163383,-0.5207098131706682,-0.5873586666160255,-0.6195733106088515
66345,7,4,22,484.45859876291297,177.54140123708703,44.18298366520262,35.37202306105639,-8.810960604146231,0.5563822554321405,-0.8154105555725405,-0.15982619216237778
66345,8,4,22,484.45859876291297,177.54140123708703,44.18298366520262,35.37202306105639,-8.810960604146231,0.5563822554321405,-0.8154105555725405,-0.15982619216237778
66614,7,4,22,588.4183749632142,73.5816250367858,25.381517615076728,25.381490093199726,-2.752187700139075e-05,0.36581297012645136,-0.9034738169988475,-0.22341873888462663
66689,7,4,22,512.8195136868758,149.18048631312422,39.154025650995216,39.153982187041066,-4.3463954149558504e-05,0.5099435428398609,-0.7754518608434292,-0.37233317691335777
66748,7,4,22,642.3066009334211,19.693399066578877,12.49017455751983,12.490161183283615,-1.33742362162792e-05,0.20839982658735462,-0.9763331596809762,0.057819318447400396
66757,8,4,22,265.4985012156361,396.5014987843639,98.78794875543845,33.95396173508732,-64.83398702035113,0.5379630289824062,-0.8294866271683917,-0.15015896508993465
66787,7,4,22,614.4111733058306,47.58882669416937,19.91268948202224,19.912668028026854,-2.1453995387332725e-05,0.2791177102440652,-0.9402128465185012,-0.1951745553848845
66805,7,4,22,379.7974422330309,282.2025577669691,64.75756664432987,33.269980245393704,-31.487586398936166,0.25383203758169925,-0.8360949036024796,-0.486327676435429
66805,8,4,22,379.7974422330309,282.2025577669691,64.75756664432987,33.269980245393704,-31.487586398936166,0.25383203758169925,-0.8360949036024796,-0.486327676435429
66824,7,4,22,584.7534155655031,77.24658443449687,26.099592837396003,26.099564509680793,-2.8327715209996995e-05,0.4377022790810403,-0.8980309195978909,-0.04424005349713628
66843,7,4,22,583.3848467883566,78.61515321164336,26.365326461801068,26.36529783528399,-2.8626517078578217e-05,0.4064387999383043,-0.8959808968040762,0.1789573537658467
67127,7,4,22,592.6812396348379,69.31876036516212,24.533341505852118,24.533314932895127,-2.6572956990378316e-05,0.32814224920256707,-0.9097199914946239,-0.25442523727669347
67164,7,4,22,629.1727613875378,32.827238612462224,16.316227864258906,16.316210343840165,-1.752041874070187e-05,0.26427090291191346,-0.9597258462497191,-0.09532675340313664
67230,7,4,22,618.5523468521268,43.44765314787321,18.953790508599667,18.953770107297842,-2.0401301824790607e-05,0.2934827379744911,-0.9457809569621511,-0.13916272474608193
67308,7,4,22,629.4162464852326,32.58375351476741,16.2520287847813,16.252011334234776,-1.7450546522468358e-05,0.2783922464126399,-0.960040030563416,-0.02865129758176968
67995,7,4,22,180.46410579761343,481.53589420238654,,164.9880967632169,,-0.19848322664152002,0.9658720356136732,0.1664200094984681
68258,7,4,22,578.1344275208262,83.8655724791738,27.37378578537129,27.37375602191393,-2.9763457359166523e-05,0.3589311706033242,-0.8880260836656989,0.28736403654369924
68408,7,4,22,627.2127339748089,34.787266025191116,16.826102730758162,16.826084655005648,-1.807575251433491e-05,0.2614658464760073,-0.95718781281149,-0.12420588605915958
68449,7,4,22,595.6212029900296,66.37879700997041,23.939348587491068,23.939322677257177,-2.5910233890868994e-05,0.4050107137711702,-0.913975687140457,0.02479445596694498
68663,7,4,22,220.07891174179238,441.92108825820765,123.3664030641304,111.14840511543551,-12.217997948694887,-0.31671750785894176,0.3607848654202851,0.877225342257785
68663,8,4,22,208.50815418336364,453.4918458166363,132.75307537739283,136.63135014427402,3.8782747668811908,-0.42196049908359967,0.7269505112160763,0.5417492883759099
68663,9,4,22,150.26141094875464,511.73858905124536,,131.1883826307799,,0.052151401790628264,0.6585368859219972,-0.750739236467251
68679,7,4,22,512.8540234989822,149.1459765010178,39.14794084752296,39.14789739087913,-4.345664383009762e-05,0.584051038321473,-0.7755189116889805,0.23969731381129136
68804,7,4,22,397.25422935458573,264.74577064541427,60.9499527633882,18.844843515623445,-42.10510924776475,-0.19564565782534876,-0.946396743474582,-0.25701358040927114
68804,8,4,22,397.25422935458573,264.74577064541427,60.9499527633882,18.844843515623445,-42.10510924776475,-0.19564565782534876,-0.946396743474582,-0.25701358040927114
69092,7,4,22,617.2491272593587,44.750872740641285,19.259104387517777,19.259083651364094,-2.0736153683031944e-05,0.31622615151385436,-0.9440367394971826,0.09378515649219502
69515,7,4,22,218.8355292008824,443.16447079911757,124.2762576111365,102.73848672601656,-21.53777088511994,-0.9656973881318733,0.2205014408544168,0.13714105561940315
69623,7,4,22,629.7324811680064,32.267518831993584,16.168352404844644,16.168335045352027,-1.7359492616719763e-05,0.25735208220607647,-0.9604477256050594,-0.10634882305068236
69854,7,4,22,248.58203930536186,413.41796069463817,106.48450626882756,77.07549594651732,-29.409010322310237,-0.26544628895288175,-0.22366697795263782,-0.9378226648224478
69854,8,4,22,241.4406534021717,420.55934659782827,110.15486613264777,97.01506068229165,-13.139805450356121,-0.31022236077783744,0.12213023837812206,-0.9427864507655634
69854,9,4,22,241.4406534021717,420.55934659782827,110.15486613264777,97.01506068229165,-13.139805450356121,-0.31022236077783744,0.12213023837812206,-0.9427864507655634
70079,7,4,22,579.9606964789566,82.0393035210434,27.024901042067043,27.024871672485467,-2.9369581575622306e-05,0.44965376336841534,-0.8908093663403277,0.0653465066316863
70210,7,4,22,572.9719798173559,89.02802018264413,28.350137977277274,28.350107108426254,-3.086885102021597e-05,0.4564074157078872,-0.8800624105955782,0.1310817467977434
70365,6,4,22,465.3571615918268,196.6428384081732,47.637260282146336,47.63720633094741,-5.395119892881439e-05,0.7386650739912954,-0.6738227125023594,-0.018353762050236845
70715,6,4,22,480.95181825266195,181.04818174733805,44.811700022989584,45.178679750902944,0.3669797279133604,0.7091881731226091,-0.7048981985076963,-0.013063875520715522
70715,7,4,22,480.95181825266195,181.04818174733805,44.811700022989584,45.178679750902944,0.3669797279133604,0.7091881731226091,-0.7048981985076963,-0.013063875520715522
70727,7,4,22,641.307804051843,20.69219594815695,12.814292549478202,12.814278825309353,-1.3724168848483487e-05,0.20867380419885986,-0.9750941113661156,0.07514464332406803
70776,7,4,22,300.1031500411879,361.8968499588121,86.03451939419628,73.62921488282824,-12.405304511368044,-0.16086101192265762,-0.28185226990202267,0.9458768592128132
70776,8,4,22,300.1031500411879,361.8968499588121,86.03451939419628,73.62921488282824,-12.405304511368044,-0.16086101192265762,-0.28185226990202267,0.9458768592128132
70926,7,4,22,595.0977113240524,66.9022886759476,24.045691610724763,24.045665581951138,-2.6028773625341728e-05,0.39983760820567416,-0.9132209924121242,0.07846850375903006
71006,7,4,22,550.3762396995302,111.62376030046983,32.494017291892234,32.493981676068636,-3.561582359878912e-05,0.44708786085435653,-0.8434478788788581,-0.2978390845598183
71256,6,4,22,528.3056821826661,133.69431781733385,36.42254131995788,36.422501110705596,-4.020925228331862e-05,0.5700198319557295,-0.8046606887378719,-0.16612816491208074
71388,7,4,22,557.7035186098383,104.29648139016172,31.168837756445487,31.168803668919313,-3.4087526174175764e-05,0.48974991468117723,-0.8556461880256251,0.16737569114718015
71645,7,4,22,505.85741203839797,156.14258796160203,40.38241048342176,40.38236553794971,-4.4945472048141255e-05,0.6404282613514475,-0.7617377494342391,0.09801654528304117
71652,7,4,22,486.71544091593813,175.28455908406187,43.77944043378632,43.77939132869796,-4.9105088358203375e-05,0.6276945609559861,-0.7220091378064795,0.29103666963153624
71665,7,4,22,238.2493316759555,423.7506683240445,111.8951085095282,104.08454663528825,-7.810561874239951,0.19145821015174952,0.24335341671549018,0.9508537575980787
71665,8,4,22,238.2493316759555,423.7506683240445,111.8951085095282,104.08454663528825,-7.810561874239951,0.19145821015174952,0.24335341671549018,0.9508537575980787
71692,7,4,22,574.5536156913366,87.44638430866337,28.05247856663514,28.052448035280687,-3.0531354454410575e-05,0.37597348166480365,-0.8825174729929436,0.28250106362099703
71718,7,4,22,607.9637593994523,54.03624060054767,21.347037804534807,21.347014770058998,-2.3034475809424748e-05,0.32474144857501325,-0.9313928436041364,-0.16446994394235898
71731,7,4,22,613.851697060255,48.14830293974501,20.039818842282436,20.03979724849352,-2.1593788915197365e-05,0.34257466067157955,-0.9394548293191575,0.008199117919920996
71775,7,4,22,575.0269849499809,86.97301505001906,27.963147156556513,27.963116726403463,-3.0430153049820774e-05,0.3929757175314251,-0.8832496249652776,-0.2558127937171205
71784,11,4,22,189.12185474607674,472.87814525392326,158.44390994937788,96.77689757488675,-61.66701237449114,0.9926648549065576,0.11800358171008551,0.026299059620717984
71915,7,4,22,572.6159561997258,89.38404380027418,28.416971169691063,28.41694022500154,-3.0944689523693114e-05,0.4660207584128776,-0.8795079100818595,0.09638718188496977
72094,7,4,22,606.2406875076298,55.75931249237021,21.71994910339644,21.71992565681481,-2.3446581632668995e-05,0.36893500147680747,-0.9290039291431917,0.028959701687339114
72098,7,4,22,569.62385912524,92.37614087476004,28.976306753721655,28.976275173445643,-3.158027601202207e-05,0.4412326431853615,-0.8748203803449569,-0.2000076416559239
72138,7,4,22,313.9414246767922,348.0585753232078,81.70839872615366,94.7752507701905,13.066852044036835,0.4080800326114728,0.08324739492055558,0.9091427600892836
72138,8,4,22,313.9414246767922,348.0585753232078,81.70839872615366,94.7752507701905,13.066852044036835,0.4080800326114728,0.08324739492055558,0.9091427600892836
72516,6,4,22,519.7549743882288,142.2450256117712,37.93135972910848,37.9313177285992,-4.200050928204746e-05,0.5937707279204465,-0.7887482002332268,-0.1590993378165623
72619,6,4,22,494.35612352497,167.64387647503003,42.4186735108617,42.41862608344626,-4.7427415438505705e-05,0.6715272991757307,-0.7382360950177311,0.06370678515448762
72776,7,4,22,334.7825126482119,327.2174873517881,75.7862961021802,63.99791002489595,-11.788386077284251,-0.5488754614484398,-0.4384039317600852,0.7117146341315884
72776,8,4,22,334.7825126482119,327.2174873517881,75.7862961021802,63.99791002489595,-11.788386077284251,-0.5488754614484398,-0.4384039317600852,0.7117146341315884
73033,7,4,22,511.5407367880165,150.4592632119835,39.379520576520214,39.37947684146059,-4.373505962718127e-05,0.5154899436119726,-0.7729608822882539,-0.3698669929678633
73188,7,4,22,616.9826482664446,45.017351733555415,19.321119395725063,19.321098591519842,-2.08042052207702e-05,0.30050932316778595,-0.9436791790125165,0.13843321056560856
73200,7,4,22,504.9448106504477,157.05518934955228,40.54360003695905,40.54355489622106,-4.51407379884472e-05,0.62985859812021,-0.7599120508971526,-0.16066057785071922
73317,7,4,22,514.3903228039668,147.6096771960332,38.877081187488024,38.877038055977025,-4.313151099921697e-05,0.5647589659430956,-0.7784947494557137,-0.2738489281643636
73323,7,4,22,547.5262062242581,114.47379377574191,33.005880812816855,33.00584460393449,-3.620888236355313e-05,0.5392226104285741,-0.8386150062710109,-0.07722595198290783
73343,7,4,22,291.28294330162436,370.71705669837564,88.99181066444496,102.25795942344335,13.266148758998398,0.9768025948591307,0.21231342524185876,0.027923111190170255
73343,8,4,22,291.28294330162436,370.71705669837564,88.99181066444496,102.25795942344335,13.266148758998398,0.9768025948591307,0.21231342524185876,0.027923111190170255
73473,7,4,22,592.1701098701284,69.82989012987161,24.63583021244361,24.63580352498895,-2.668745466039013e-05,0.38193660287332115,-0.9089758020893,0.1669952771838196
73628,7,4,22,451.48989931698156,210.51010068301844,50.201091944466334,50.201034692842846,-5.725162348824142e-05,0.719579930418529,-0.6400958251045006,0.2692249216225227
73631,7,4,22,484.233463671544,177.76653632845603,44.22328460735162,44.22323495160836,-4.965574326121214e-05,0.6866867824301491,-0.7166278298503389,0.12208937840665214
73762,6,4,22,491.4856284850689,170.5143715149311,42.92898358925501,42.92893553452511,-4.805472990199178e-05,0.6764048287242536,-0.7321990274957615,-0.07975645311054247
73893,7,4,22,189.65663268306662,472.3433673169334,157.2853768617222,148.3585802983738,-8.926796563348404,-0.10185876164196855,0.8513479168805671,-0.5146178359713972
73893,8,4,22,139.50883492518653,522.4911650748135,,122.55285468564237,,0.3754967796877419,0.5380773983519176,0.7546355953882427
74007,7,4,22,429.20998836890453,232.79001163109547,54.4548796003669,54.45481671581738,-6.288454952141365e-05,0.7857689860827282,-0.5813447841962573,0.21119976893530995
74019,7,4,22,211.42847632416417,450.5715236758358,130.16489990059105,105.94427285635587,-24.220627044235187,-0.5434025560867443,0.27470228118164775,0.7932542585779112
